Registry,Assignment,Organization Name,Organization Address
MA-L,C0EEFB,OnePlus Tech (Shenzhen) Ltd,"18F Tairan Building C, Tairan 8th Road  Chegongmiao, Futian Shenzhen Guangdong CN 518040 "
